reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
49,60,89,5,2,37,4,59.52853819998563,,59.45028179997462,59.52853819998563,60.46238139999332,60.46238139999332,60.52943009999581,60.89918670000043,t,0.4230552000226453,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
15,35,13,5,3,38,1,60.91201559998444,,60.899668199999724,60.91201559998444,61.91221239999868,61.91221239999868,61.91221239999868,62.200039099989226,t,0.2796084999863524,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
40,55,62,5,4,39,3,62.21229009999661,,62.20049129999825,62.21229009999661,63.21221919998061,63.21221919998061,63.21221919998061,63.86522409997997,t,0.6477092999848537,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
67,75,119,5,5,40,5,63.878876999981,,63.86562979998416,63.878876999981,64.87854279999738,64.87854279999738,64.87854279999738,65.33214659997611,t,0.4436645999958273,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
78,80,162,5,6,41,6,65.3459082999907,,65.33262599998852,65.3459082999907,66.34531879998394,66.34531879998394,66.34531879998394,66.74931970000034,t,0.39834590000100434,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
27,50,21,6,0,42,2,66.7620211999747,,66.74976849998347,66.7620211999747,67.76178459997755,67.76178459997755,67.76178459997755,68.49866399998427,l,0.7317230000044219,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
49,60,89,6,1,43,4,68.51159839998581,,68.49929899998824,68.51159839998581,69.51155269998708,69.51155269998708,69.51155269998708,70.19837389999884,t,0.679690400022082,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
40,55,62,6,2,44,3,70.2112502999953,,70.19881819997681,70.2112502999953,71.21197759997449,71.21197759997449,71.21197759997449,71.78127029997995,t,0.5617192999925464,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
11,30,7,6,3,45,0,71.79447959997924,,71.78173529999913,71.79447959997924,72.79432089999318,72.79432089999318,72.79432089999318,73.19861079999828,l,0.3954190000076778,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
67,75,119,6,4,46,5,73.21103809998021,,73.19911570000113,73.21103809998021,74.21193749998929,74.21193749998929,74.21193749998929,74.63159849998192,t,0.41030690001207404,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
78,80,162,6,5,47,6,74.64360329997726,,74.63206949998857,74.64360329997726,75.64421239998774,75.64421239998774,75.64421239998774,75.96288300000015,t,0.3112255999876652,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
15,35,13,6,6,48,1,75.97749049999402,,75.9634103999997,75.97749049999402,76.97737349997624,76.97737349997624,76.97737349997624,77.34780019999016,t,0.3652830000210088,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
40,55,62,7,0,49,3,77.36058839998441,,77.34827649997897,77.36058839998441,78.36011539999163,78.36011539999163,78.36011539999163,78.84764579997864,t,0.47517240000888705,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
78,80,162,7,1,50,6,78.85992959997384,,78.84807909998926,78.85992959997384,79.86034799998743,79.86034799998743,79.86034799998743,80.29688979999628,t,0.42152860001078807,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
67,75,119,7,2,51,5,80.31033019997994,,80.29749659998924,80.31033019997994,81.31010360000073,81.31010360000073,81.31010360000073,81.6801456999965,t,0.3652382000000216,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
11,30,7,7,3,52,0,81.69333029998234,,81.68060219998006,81.69333029998234,82.69283749998431,82.69283749998431,82.69283749998431,83.14600559999235,l,0.43792799999937415,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
27,50,21,7,4,53,2,83.15974139998434,,83.1465818999859,83.15974139998434,84.15998239998589,84.15998239998589,84.15998239998589,84.71266549997381,l,0.5388433000189252,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
49,60,89,7,5,54,4,84.72578929999145,,84.71317219999037,84.72578929999145,85.72625489998609,85.72625489998609,85.72625489998609,86.26337419997435,t,0.5352607000095304,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
15,35,13,7,6,55,1,86.2757310999732,,86.26391809998313,86.2757310999732,87.27579149999656,87.27579149999656,87.27579149999656,87.79562499999884,l,0.5086093000136316,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
11,30,7,8,0,56,0,87.8089106999978,,87.79607339997892,87.8089106999978,88.80962590000127,88.80962590000127,88.80962590000127,89.24530789998244,l,0.4272878999763634,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
40,55,62,8,1,57,3,89.25831189999008,,89.24601219999022,89.25831189999008,90.2582900999987,90.2582900999987,90.2582900999987,90.57911569997668,l,0.3152196000155527,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
49,60,89,8,2,58,4,90.59211219998542,,90.57954269999755,90.59211219998542,91.59187639999436,91.59187639999436,91.59187639999436,91.99508069999865,t,0.3986793999793008,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
15,35,13,8,3,59,1,92.00874659998226,,91.99558719998458,92.00874659998226,93.00880260000122,93.00880260000122,93.00880260000122,93.29544519999763,t,0.28388360000099055,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
27,50,21,8,4,60,2,93.30841869997676,,93.29590810000082,93.30841869997676,94.3080591999751,94.3080591999751,94.3080591999751,94.87861269997666,l,0.5625207999837585,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
67,75,119,8,5,61,5,94.97364169999491,,94.87918219997664,94.97364169999491,95.89219549999689,95.89219549999689,95.97584999998799,96.39582399997744,t,0.4911804999865126,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
78,80,162,8,6,62,6,96.40790909997304,,96.39637229999062,96.40790909997304,97.40757449998637,97.40757449998637,97.40757449998637,97.82995189999929,t,0.41222579998429865,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
11,30,7,9,0,63,0,97.84123669998371,,97.83042009998462,97.84123669998371,98.8407021999883,98.8407021999883,98.8407021999883,99.34453639999265,l,0.49173969999537803,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
27,50,21,9,1,64,2,99.35721299998113,,99.34498409999651,99.35721299998113,100.35834119998617,100.35834119998617,100.35834119998617,100.71158849998028,l,0.347383299987996,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
49,60,89,9,2,65,4,100.72371379999095,,100.71213569998508,100.72371379999095,101.72426299998187,101.72426299998187,101.72426299998187,102.1783997999737,t,0.4375827999901958,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
40,55,62,9,3,66,3,102.19041929999366,,102.1789221999934,102.19041929999366,103.19061199997668,103.19061199997668,103.19061199997668,103.82807359998696,t,0.6299290000170004,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
67,75,119,9,4,67,5,103.84029959997861,,103.82858299999498,103.84029959997861,104.84070569998585,104.84070569998585,104.84070569998585,105.24459279997973,t,0.40203629998723045,None,304216,001,2024-11-21_14h26.38.076,delay_discounting,2024.1.5,None,2024-11-21 14h26.42.902443 +0530,
