59.4597 	EXP 	fixation: autoDraw = True
60.4603 	INFO 	Keyboard events cleared
60.4598 	EXP 	fixation: autoDraw = False
60.4598 	EXP 	text: autoDraw = True
61.5306 	EXP 	New trial (rep=2, index=3): {'reward_today': 78, 'future_reward': 80, 'delay': 162}
61.5344 	DATA 	Keypress: l
61.5428 	EXP 	fixation: autoDraw = False
61.5428 	EXP 	text: autoDraw = False
61.5428 	EXP 	text: height = 0.05
61.5428 	EXP 	text: height = 0.05
61.5428 	EXP 	text: height = 0.05
61.5428 	EXP 	text: text = ' GBP 78 today  or  GBP 80 after 162 days '
61.5428 	EXP 	fixation: autoDraw = True
62.5431 	INFO 	Keyboard events cleared
62.5426 	EXP 	fixation: autoDraw = False
62.5426 	EXP 	text: autoDraw = True
63.1636 	EXP 	New trial (rep=2, index=4): {'reward_today': 27, 'future_reward': 50, 'delay': 21}
63.1675 	DATA 	Keypress: t
63.1763 	EXP 	fixation: autoDraw = False
63.1763 	EXP 	text: autoDraw = False
63.1763 	EXP 	text: height = 0.05
63.1763 	EXP 	text: height = 0.05
63.1763 	EXP 	text: height = 0.05
63.1763 	EXP 	text: text = ' GBP 27 today  or  GBP 50 after 21 days '
63.1763 	EXP 	fixation: autoDraw = True
64.1761 	INFO 	Keyboard events cleared
64.1754 	EXP 	fixation: autoDraw = False
64.1754 	EXP 	text: autoDraw = True
64.6471 	EXP 	New trial (rep=2, index=5): {'reward_today': 40, 'future_reward': 55, 'delay': 62}
64.6505 	DATA 	Keypress: l
64.6586 	EXP 	fixation: autoDraw = False
64.6586 	EXP 	text: autoDraw = False
64.6586 	EXP 	text: height = 0.05
64.6586 	EXP 	text: height = 0.05
64.6586 	EXP 	text: height = 0.05
64.6586 	EXP 	text: text = ' GBP 40 today  or  GBP 55 after 62 days '
64.6586 	EXP 	fixation: autoDraw = True
65.6595 	INFO 	Keyboard events cleared
65.6589 	EXP 	fixation: autoDraw = False
65.6589 	EXP 	text: autoDraw = True
66.2800 	EXP 	New trial (rep=2, index=6): {'reward_today': 49, 'future_reward': 60, 'delay': 89}
66.2841 	DATA 	Keypress: l
66.2925 	EXP 	fixation: autoDraw = False
66.2925 	EXP 	text: autoDraw = False
66.2925 	EXP 	text: height = 0.05
66.2925 	EXP 	text: height = 0.05
66.2925 	EXP 	text: height = 0.05
66.2925 	EXP 	text: text = ' GBP 49 today  or  GBP 60 after 89 days '
66.2925 	EXP 	fixation: autoDraw = True
67.2928 	INFO 	Keyboard events cleared
67.2923 	EXP 	fixation: autoDraw = False
67.2923 	EXP 	text: autoDraw = True
67.7968 	EXP 	New trial (rep=3, index=0): {'reward_today': 78, 'future_reward': 80, 'delay': 162}
67.8004 	DATA 	Keypress: l
67.8083 	EXP 	fixation: autoDraw = False
67.8083 	EXP 	text: autoDraw = False
67.8083 	EXP 	text: height = 0.05
67.8083 	EXP 	text: height = 0.05
67.8083 	EXP 	text: height = 0.05
67.8083 	EXP 	text: text = ' GBP 78 today  or  GBP 80 after 162 days '
67.8083 	EXP 	fixation: autoDraw = True
68.8088 	INFO 	Keyboard events cleared
68.8083 	EXP 	fixation: autoDraw = False
68.8083 	EXP 	text: autoDraw = True
69.3467 	EXP 	New trial (rep=3, index=1): {'reward_today': 67, 'future_reward': 75, 'delay': 119}
